"longitude (degree: E+, W-)","latitude (degree: N+, S-)",Level 3p (pieces/km2),Level 3w1 (g/km2),Level 3w2 (g/km2)
,,-9999: No data,,
72.5,19,-9999,-9999,-9999
77.5,19,-9999,-9999,-9999
82.5,19,-9999,-9999,-9999
87.5,19,-9999,-9999,-9999
92.5,19,-9999,-9999,-9999
97.5,19,-9999,-9999,-9999
102.5,19,-9999,-9999,-9999
107.5,19,-9999,-9999,-9999
112.5,19,14539,344.39,14.386
117.5,19,19808,469.08,19.01
122.5,19,29839,707.04,31.261
127.5,19,52368,1239.7,63.536
132.5,19,119590,2828.7,162.92
137.5,19,249480,5893.8,404.18
142.5,19,282100,6659.6,498.54
147.5,19,138600,3270.7,244.79
152.5,19,7098.4,167.97,4.9165
157.5,19,5441.8,128.86,3.6458
162.5,19,2658.7,62.972,1.6307
167.5,19,-9999,-9999,-9999
172.5,19,-9999,-9999,-9999
177.5,19,-9999,-9999,-9999
-177.5,21,4055,95.735,3.2797
-172.5,21,22112,522.74,24.846
-167.5,21,37950,897.8,42.24
-162.5,21,16879,399.21,12.163
-157.5,21,26231,620.95,34.188
-152.5,21,64893,1538,87.189
-147.5,21,32699,775.5,11.059
-142.5,21,60730,1438.5,70.158
-137.5,21,31353,743.39,31.461
-132.5,21,26852,636.5,27.608
-127.5,21,9635.4,228.16,8.9296
-122.5,21,2437.1,57.729,3.0639
-117.5,21,83.943,1.9735,-9999
-112.5,21,288.44,6.8404,-9999
-107.5,21,1666.9,39.446,1.0045
-102.5,21,973.14,23.042,0.35879
-97.5,21,1248.9,29.593,0.72913
-92.5,21,5737.3,135.74,4.5405
-87.5,21,13264,314.02,12.4
-82.5,21,3844.3,91.03,0.81677
-77.5,21,3538.7,83.665,1.361
-72.5,21,17764,420.32,17.63
-67.5,21,38920,920.9,44.821
-62.5,21,47951,1134.9,58.29
-57.5,21,14961,353.7,12.786
-52.5,21,11708,276.9,6.1965
-47.5,21,42375,1003.1,43.713
-42.5,21,40708,963.82,42.114
-37.5,21,25821,611.11,27.122
-32.5,21,19805,467.47,21.595
-27.5,21,45141,1066.4,49.673
-22.5,21,55904,1321.1,61.764
-17.5,21,40302,952.71,44.602
-12.5,21,-9999,-9999,-9999
-7.5,21,-9999,-9999,-9999
-2.5,21,-9999,-9999,-9999
2.5,21,-9999,-9999,-9999
7.5,21,-9999,-9999,-9999
12.5,21,-9999,-9999,-9999
17.5,21,-9999,-9999,-9999
22.5,21,-9999,-9999,-9999
27.5,21,-9999,-9999,-9999
32.5,21,-9999,-9999,-9999
37.5,21,-9999,-9999,-9999
42.5,21,-9999,-9999,-9999
47.5,21,-9999,-9999,-9999
52.5,21,-9999,-9999,-9999
57.5,21,-9999,-9999,-9999
62.5,21,-9999,-9999,-9999
67.5,21,-9999,-9999,-9999
72.5,21,-9999,-9999,-9999
77.5,21,-9999,-9999,-9999
82.5,21,-9999,-9999,-9999
87.5,21,-9999,-9999,-9999
92.5,21,-9999,-9999,-9999
97.5,21,-9999,-9999,-9999
102.5,21,-9999,-9999,-9999
107.5,21,-9999,-9999,-9999
112.5,21,17761,420.71,17.572
117.5,21,23863,565.07,22.698
122.5,21,40447,958.04,42.78
127.5,21,52962,1254.4,60.365
132.5,21,109940,2603,141.07
137.5,21,259060,6123.1,406.81
142.5,21,276730,6535,465.07
147.5,21,135000,3187.7,223.07
152.5,21,11341,268.39,8.5996
157.5,21,9271.3,219.51,6.9824
162.5,21,5516.8,130.65,4.1427
167.5,21,-9999,-9999,-9999
172.5,21,-9999,-9999,-9999
177.5,21,-9999,-9999,-9999
-177.5,23,15210,359.26,14.199
-172.5,23,30350,717.13,32.846
-167.5,23,37498,886.84,41.786
-162.5,23,4032.8,95.3,-9999
-157.5,23,33555,794.76,44.406
-152.5,23,106750,2527.9,158.38
-147.5,23,42572,1009.8,22.991
-142.5,23,-9999,-9999,-9999
-137.5,23,27534,653.18,28.857
-132.5,23,28869,684.86,31.966
-127.5,23,15787,374.4,16.039
-122.5,23,-9999,-9999,-9999
-117.5,23,645.01,15.273,0.28227
-112.5,23,745.75,17.66,0.42602
-107.5,23,1649.4,39.056,0.99754
-102.5,23,1833.1,43.449,1.0463
-97.5,23,1013.8,24.048,0.58127
-92.5,23,1161.5,27.54,-9999
-87.5,23,18869,446.99,23.038
-82.5,23,10394,246.19,11.904
-77.5,23,1371.7,32.571,-9999
-72.5,23,32293,764.32,39.319
-67.5,23,52111,1233.4,57.845
-62.5,23,87690,2076.8,121.69
-57.5,23,32090,759.34,37.537
-52.5,23,2456.7,56.308,-9999
-47.5,23,48810,1155.6,49.856
-42.5,23,48707,1153.1,50.368
-37.5,23,75140,1780.6,107.25
-32.5,23,107110,2536.2,157.49
-27.5,23,45629,1078.9,50.441
-22.5,23,55473,1312.2,61.139
-17.5,23,39347,931.12,43.082
-12.5,23,12904,306.11,13.617
-7.5,23,-9999,-9999,-9999
-2.5,23,-9999,-9999,-9999
2.5,23,-9999,-9999,-9999
7.5,23,-9999,-9999,-9999
12.5,23,-9999,-9999,-9999
17.5,23,-9999,-9999,-9999
22.5,23,-9999,-9999,-9999
27.5,23,-9999,-9999,-9999
32.5,23,-9999,-9999,-9999
37.5,23,-9999,-9999,-9999
42.5,23,-9999,-9999,-9999
47.5,23,-9999,-9999,-9999
52.5,23,-9999,-9999,-9999
57.5,23,-9999,-9999,-9999
62.5,23,-9999,-9999,-9999
67.5,23,-9999,-9999,-9999
72.5,23,-9999,-9999,-9999
77.5,23,-9999,-9999,-9999
82.5,23,-9999,-9999,-9999
87.5,23,-9999,-9999,-9999
92.5,23,-9999,-9999,-9999
97.5,23,-9999,-9999,-9999
102.5,23,-9999,-9999,-9999
107.5,23,-9999,-9999,-9999
112.5,23,14659,347.25,14.502
117.5,23,27792,657.35,27.999
122.5,23,56914,1347.1,63.704
127.5,23,113450,2688.4,160.96
132.5,23,162250,3841.5,229.29
137.5,23,189680,4486.9,256.93
142.5,23,123860,2929,149.73
147.5,23,74366,1757.1,94.247
152.5,23,14821,350.74,11.703
157.5,23,12026,284.68,9.4078
162.5,23,7301.4,172.84,5.7723
167.5,23,-9999,-9999,-9999
172.5,23,-9999,-9999,-9999
177.5,23,8504.9,200.99,8.1051
-177.5,25,25988,614.35,24.385
-172.5,25,62818,1482.6,84.699
-167.5,25,86849,2049.9,129.21
-162.5,25,45650,1078.3,58.832
-157.5,25,32530,769.56,35.102
-152.5,25,169700,4014.2,285.01
-147.5,25,432160,10233,860.03
-142.5,25,244990,5815.1,517.27
-137.5,25,30644,725.56,36.448
-132.5,25,27588,654.79,31.671
-127.5,25,16056,380.92,16.631
-122.5,25,3134,74.244,2.0988
-117.5,25,-9999,-9999,-9999
-112.5,25,711.63,16.85,0.42696
-107.5,25,1305.9,30.91,0.82323
-102.5,25,918.07,21.744,0.49128
-97.5,25,-9999,-9999,-9999
-92.5,25,-9999,-9999,-9999
-87.5,25,18916,448.22,26.438
-82.5,25,7944.2,188.36,7.6843
-77.5,25,22633,535.48,34.626
-72.5,25,76479,1809.3,115.79
-67.5,25,76786,1818,99.292
-62.5,25,96206,2279.7,139.14
-57.5,25,64825,1534.7,83.975
-52.5,25,26492,624.41,11.229
-47.5,25,79808,1887.9,96.078
-42.5,25,60641,1435.1,70.526
-37.5,25,102520,2429.6,149.42
-32.5,25,139640,3309.3,213.83
-27.5,25,118610,2808.7,163.93
-22.5,25,55421,1311.5,62.784
-17.5,25,23171,549.27,24.01
-12.5,25,-9999,-9999,-9999
-7.5,25,-9999,-9999,-9999
-2.5,25,-9999,-9999,-9999
2.5,25,-9999,-9999,-9999
7.5,25,-9999,-9999,-9999
12.5,25,-9999,-9999,-9999
17.5,25,-9999,-9999,-9999
22.5,25,-9999,-9999,-9999
27.5,25,-9999,-9999,-9999
32.5,25,-9999,-9999,-9999
37.5,25,-9999,-9999,-9999
42.5,25,-9999,-9999,-9999
47.5,25,-9999,-9999,-9999
52.5,25,-9999,-9999,-9999
57.5,25,-9999,-9999,-9999
62.5,25,-9999,-9999,-9999
67.5,25,-9999,-9999,-9999
72.5,25,-9999,-9999,-9999
77.5,25,-9999,-9999,-9999
82.5,25,-9999,-9999,-9999
87.5,25,-9999,-9999,-9999
92.5,25,-9999,-9999,-9999
97.5,25,-9999,-9999,-9999
102.5,25,-9999,-9999,-9999
107.5,25,-9999,-9999,-9999
112.5,25,-9999,-9999,-9999
117.5,25,28908,683.83,31.659
122.5,25,164680,3903.1,270.3
127.5,25,279400,6622,468.41
132.5,25,300350,7110.9,470.95
137.5,25,288210,6810,460.58
142.5,25,198190,4680,325.88
147.5,25,80170,1895.1,102.16
152.5,25,28137,665.94,31.068
157.5,25,10678,252.68,6.7989
162.5,25,6965.2,164.83,5.4519
167.5,25,-9999,-9999,-9999
172.5,25,16856,398.63,17.336
177.5,25,28938,684.26,29.193
-177.5,27,44402,1049.2,44.535
-172.5,27,106080,2503.5,150.69
-167.5,27,152710,3605.2,231.81
-162.5,27,104670,2473.6,147.91
-157.5,27,58413,1382,69.2
-152.5,27,376730,8911.9,716.78
-147.5,27,844730,19991,1717.7
-142.5,27,909460,21523,2097.2
-137.5,27,1105300,26164,2747.9
-132.5,27,16766,397.86,19.617
-127.5,27,11955,283.34,12.023
-122.5,27,-9999,-9999,-9999
-117.5,27,-9999,-9999,-9999
-112.5,27,149.7,3.5413,5.38E-02
-107.5,27,425.66,10.064,0.19407
-102.5,27,134.78,3.1712,1.97E-02
-97.5,27,-9999,-9999,-9999
-92.5,27,1142.9,27.003,0.80616
-87.5,27,9274,219.78,13.918
-82.5,27,-9999,-9999,-9999
-77.5,27,36036,851.93,59.924
-72.5,27,116150,2745.9,193.89
-67.5,27,85381,2020,116.46
-62.5,27,80352,1904.9,101.86
-57.5,27,98164,2324.5,133.62
-52.5,27,97278,2300.3,125.01
-47.5,27,123250,2914,171.71
-42.5,27,89602,2118.5,117.63
-37.5,27,93072,2205.1,127.98
-32.5,27,135060,3198.6,194.74
-27.5,27,119080,2818.3,159.59
-22.5,27,72817,1723.4,85.356
-17.5,27,54337,1287.9,64.41
-12.5,27,42170,999.47,52.2
-7.5,27,-9999,-9999,-9999
-2.5,27,-9999,-9999,-9999
2.5,27,-9999,-9999,-9999
7.5,27,-9999,-9999,-9999
12.5,27,-9999,-9999,-9999
17.5,27,-9999,-9999,-9999
22.5,27,-9999,-9999,-9999
27.5,27,-9999,-9999,-9999
32.5,27,-9999,-9999,-9999
37.5,27,-9999,-9999,-9999
42.5,27,-9999,-9999,-9999
47.5,27,-9999,-9999,-9999
52.5,27,-9999,-9999,-9999
57.5,27,-9999,-9999,-9999
62.5,27,-9999,-9999,-9999
67.5,27,-9999,-9999,-9999
72.5,27,-9999,-9999,-9999
77.5,27,-9999,-9999,-9999
82.5,27,-9999,-9999,-9999
87.5,27,-9999,-9999,-9999
92.5,27,-9999,-9999,-9999
97.5,27,-9999,-9999,-9999
102.5,27,-9999,-9999,-9999
107.5,27,-9999,-9999,-9999
112.5,27,-9999,-9999,-9999
117.5,27,5835.3,138.31,4.4628
122.5,27,222990,5285.5,386
127.5,27,321140,7627.3,451.21
132.5,27,531860,12595,947.3
137.5,27,422070,9972.6,761.22
142.5,27,265000,6256.1,484.8
147.5,27,160050,3781.8,265.29
152.5,27,61877,1464.6,80.498
157.5,27,30030,710.68,33.464
162.5,27,15725,372.26,13.283
167.5,27,19257,455.93,18.018
172.5,27,27509,650.79,27.769
177.5,27,42928,1014.9,43.29
-177.5,29,45373,1072.2,45.131
-172.5,29,115250,2722.3,165.01
-167.5,29,151410,3577.9,230.78
-162.5,29,123700,2925.6,175.76
-157.5,29,95894,2269.2,129.5
-152.5,29,407940,9654.6,825.35
-147.5,29,835780,19785,1738.4
-142.5,29,797870,18882,1472.5
-137.5,29,583580,13798,938.99
-132.5,29,1812100,42858,5648.2
-127.5,29,356290,8432.9,1181.7
-122.5,29,7073.4,166.56,7.8034
-117.5,29,-9999,-9999,-9999
-112.5,29,5097.1,120.5,14.205
-107.5,29,354.87,8.3702,0.16273
-102.5,29,604.29,14.293,0.3424
-97.5,29,-9999,-9999,-9999
-92.5,29,-9999,-9999,-9999
-87.5,29,-9999,-9999,-9999
-82.5,29,10909,259.65,21.254
-77.5,29,48876,1156.9,75.503
-72.5,29,127470,3013.9,205.25
-67.5,29,127960,3025.9,202.97
-62.5,29,100740,2383.9,151.39
-57.5,29,104180,2466.5,141.63
-52.5,29,207800,4920.3,359.1
-47.5,29,221380,5239.2,378.38
-42.5,29,81002,1913.4,83.49
-37.5,29,58886,1393.9,69.914
-32.5,29,87127,2061.4,110.5
-27.5,29,78227,1848.9,91.002
-22.5,29,81533,1929.5,97.435
-17.5,29,93571,2216.3,119.45
-12.5,29,84866,2010,111.28
-7.5,29,-9999,-9999,-9999
-2.5,29,-9999,-9999,-9999
2.5,29,-9999,-9999,-9999
7.5,29,-9999,-9999,-9999
12.5,29,-9999,-9999,-9999
17.5,29,-9999,-9999,-9999
22.5,29,-9999,-9999,-9999
27.5,29,685300,16221,1699.7
32.5,29,46005,1087.4,60.698
37.5,29,-9999,-9999,-9999
42.5,29,-9999,-9999,-9999
47.5,29,-9999,-9999,-9999
52.5,29,-9999,-9999,-9999
57.5,29,-9999,-9999,-9999
62.5,29,-9999,-9999,-9999
67.5,29,-9999,-9999,-9999
72.5,29,-9999,-9999,-9999
77.5,29,-9999,-9999,-9999
82.5,29,-9999,-9999,-9999
87.5,29,-9999,-9999,-9999
92.5,29,-9999,-9999,-9999
97.5,29,-9999,-9999,-9999
102.5,29,-9999,-9999,-9999
107.5,29,-9999,-9999,-9999
112.5,29,-9999,-9999,-9999
117.5,29,-9999,-9999,-9999
122.5,29,96115,2286.2,110.96
127.5,29,401840,9519.1,653.04
132.5,29,625900,14798,1138.5
137.5,29,377040,8899.2,593.19
142.5,29,125480,2962.5,178.42
147.5,29,134240,3174.9,199.61
152.5,29,85301,2019,111.91
157.5,29,38744,916.92,45.004
162.5,29,19347,458.14,16.745
167.5,29,24590,582.52,22.384
172.5,29,32205,762.27,31.687
177.5,29,45283,1070.3,46.331
-177.5,31,58558,1384.5,61.22
-172.5,31,93520,2212,129.87
-167.5,31,137950,3264.1,205.76
-162.5,31,119390,2826.1,166.82
-157.5,31,102990,2436.7,135.01
-152.5,31,186780,4422.9,323.73
-147.5,31,516270,12226,1177.4
-142.5,31,1306500,30917,3135.9
-137.5,31,2478500,58636,6772.5
-132.5,31,1631700,38617,4513.3
-127.5,31,563560,13337,1704
-122.5,31,52622,1245.5,77.149
-117.5,31,35847,848.58,66.952
-112.5,31,88053,2084.5,192.58
-107.5,31,2196.9,52,1.4531
-102.5,31,-9999,-9999,-9999
-97.5,31,-9999,-9999,-9999
-92.5,31,-9999,-9999,-9999
-87.5,31,4243.3,102.22,11.624
-82.5,31,45519,1080.5,78.261
-77.5,31,49192,1166.5,71.278
-72.5,31,72820,1723.1,100.52
-67.5,31,97535,2307.5,144.63
-62.5,31,95475,2257.8,142.63
-57.5,31,141290,3345,242.46
-52.5,31,333210,7893.7,678.09
-47.5,31,375680,8896.7,744.72
-42.5,31,136240,3223.5,201.16
-37.5,31,26654,632.02,12.25
-32.5,31,39498,933.53,40.054
-27.5,31,57876,1368.5,63.788
-22.5,31,92651,2192.9,118.77
-17.5,31,122770,2906.6,163.64
-12.5,31,110470,2614.8,147.37
-7.5,31,57462,1359.6,74.72
-2.5,31,-9999,-9999,-9999
2.5,31,-9999,-9999,-9999
7.5,31,-9999,-9999,-9999
12.5,31,-9999,-9999,-9999
17.5,31,18219,430.7,20.638
22.5,31,1102700,26102,2756.7
27.5,31,1330700,31499,3315.1
32.5,31,586290,13876,1392.8
37.5,31,60873,1439.1,78.202
42.5,31,-9999,-9999,-9999
47.5,31,-9999,-9999,-9999
52.5,31,-9999,-9999,-9999
57.5,31,-9999,-9999,-9999
62.5,31,-9999,-9999,-9999
67.5,31,-9999,-9999,-9999
72.5,31,-9999,-9999,-9999
77.5,31,-9999,-9999,-9999
82.5,31,-9999,-9999,-9999
87.5,31,-9999,-9999,-9999
92.5,31,-9999,-9999,-9999
97.5,31,-9999,-9999,-9999
102.5,31,-9999,-9999,-9999
107.5,31,-9999,-9999,-9999
112.5,31,8126.6,192.06,7.1432
117.5,31,-9999,-9999,-9999
122.5,31,1441.3,37.61,-9999
127.5,31,331130,7824.4,559.8
132.5,31,1001100,23687,2373.9
137.5,31,752820,17820,1789.2
142.5,31,-9999,-9999,-9999
147.5,31,74000,1751.6,83.768
152.5,31,65183,1542.9,80.782
157.5,31,28645,677.88,30.928
162.5,31,19300,457.12,16.621
167.5,31,22088,523.56,19.613
172.5,31,55768,1320.3,66.127
177.5,31,72954,1726.1,89.882
-177.5,33,80397,1902,93.739
-172.5,33,96867,2291.4,126.45
-167.5,33,94997,2247.7,126.44
-162.5,33,102570,2427.3,131.77
-157.5,33,105520,2496.4,133.1
-152.5,33,11856,274.02,-9999
-147.5,33,497450,11783,1223.4
-142.5,33,2380300,56321,6646.8
-137.5,33,3390300,80209,9878.6
-132.5,33,1640500,38824,4874.2
-127.5,33,258840,6132.4,661.93
-122.5,33,52101,1234.3,72.894
-117.5,33,45875,1085.3,88.915
-112.5,33,112860,2670.9,254.52
-107.5,33,76774,1817.2,174.59
-102.5,33,-9999,-9999,-9999
-97.5,33,-9999,-9999,-9999
-92.5,33,-9999,-9999,-9999
-87.5,33,1631.5,38.518,0.80299
-82.5,33,35899,852.87,61.347
-77.5,33,18111,430.66,23.463
-72.5,33,9958.3,236.79,-9999
-67.5,33,63198,1496,77.867
-62.5,33,59894,1416.2,75.191
-57.5,33,124270,2943.1,230.71
-52.5,33,358180,8483.6,753.96
-47.5,33,471090,11152,950.82
-42.5,33,231040,5463.5,384.49
-37.5,33,97300,2301.1,139.41
-32.5,33,14654,346.32,9.7437
-27.5,33,57386,1357.9,68.367
-22.5,33,72012,1704.5,96.527
-17.5,33,106160,2512.3,143.64
-12.5,33,118990,2815.3,165.1
-7.5,33,165140,3905.4,266.88
-2.5,33,151550,3583.8,264.39
2.5,33,-9999,-9999,-9999
7.5,33,8887.5,210.07,8.5534
12.5,33,11795,278.91,5.4536
17.5,33,426040,10084,1021.8
22.5,33,1236300,29263,3043.7
27.5,33,1546300,36600,3804.6
32.5,33,838840,19854,2016.1
37.5,33,-9999,-9999,-9999
42.5,33,21583,510.59,23.389
47.5,33,-9999,-9999,-9999
52.5,33,-9999,-9999,-9999
57.5,33,-9999,-9999,-9999
62.5,33,-9999,-9999,-9999
67.5,33,-9999,-9999,-9999
72.5,33,-9999,-9999,-9999
77.5,33,-9999,-9999,-9999
82.5,33,-9999,-9999,-9999
87.5,33,-9999,-9999,-9999
92.5,33,-9999,-9999,-9999
97.5,33,-9999,-9999,-9999
102.5,33,-9999,-9999,-9999
107.5,33,-9999,-9999,-9999
112.5,33,3894.9,92.124,3.0496
117.5,33,-9999,-9999,-9999
122.5,33,-9999,-9999,-9999
127.5,33,112990,2665.3,112.79
132.5,33,1022000,24207,2691.1
137.5,33,1055300,25009,2810.5
142.5,33,361870,8574.4,835.43
147.5,33,176680,4185.8,400.04
152.5,33,30019,710.65,31.532
157.5,33,14585,345.21,12.353
162.5,33,12493,295.92,10.587
167.5,33,14992,355.44,13.362
172.5,33,62094,1470.2,77.976
177.5,33,82877,1961.6,109.07
-177.5,35,89461,2116.4,107.17
-172.5,35,67109,1586.8,69.886
-167.5,35,54015,1277.9,51.097
-162.5,35,38396,908.2,21
-157.5,35,97917,2318.6,122.91
-152.5,35,137270,3244.6,145.93
-147.5,35,62727,1492.6,-9999
-142.5,35,2019600,47775,5433.3
-137.5,35,2638100,62398,7535.3
-132.5,35,845960,20011,2485
-127.5,35,-9999,-9999,-9999
-122.5,35,10411,246.62,5.1693
-117.5,35,36289,857.28,75.875
-112.5,35,78051,1846,177.6
-107.5,35,-9999,-9999,-9999
-102.5,35,-9999,-9999,-9999
-97.5,35,-9999,-9999,-9999
-92.5,35,-9999,-9999,-9999
-87.5,35,-9999,-9999,-9999
-82.5,35,5565.3,131.55,4.7298
-77.5,35,-9999,-9999,-9999
-72.5,35,52547,1245,80.008
-67.5,35,99924,2365.7,159.54
-62.5,35,75866,1795.4,115.63
-57.5,35,91675,2171.5,166.66
-52.5,35,271150,6416.8,535.92
-47.5,35,365120,8634.7,699.73
-42.5,35,280170,6622.2,481.02
-37.5,35,149750,3541,238.65
-32.5,35,13037,309.61,-9999
-27.5,35,45775,1082.8,55.693
-22.5,35,86094,2036.9,117.17
-17.5,35,56698,1341.4,75.45
-12.5,35,123570,2922.7,192.26
-7.5,35,205000,4847.9,346.24
-2.5,35,212620,5028.8,364.81
2.5,35,167010,3951.9,287.37
7.5,35,227400,5380.8,390.59
12.5,35,-9999,-9999,-9999
17.5,35,-9999,-9999,-9999
22.5,35,804510,19041,1877.9
27.5,35,1063300,25165,2532.9
32.5,35,581500,13762,1340.6
37.5,35,-9999,-9999,-9999
42.5,35,-9999,-9999,-9999
47.5,35,-9999,-9999,-9999
52.5,35,-9999,-9999,-9999
57.5,35,-9999,-9999,-9999
62.5,35,-9999,-9999,-9999
67.5,35,-9999,-9999,-9999
72.5,35,-9999,-9999,-9999
77.5,35,-9999,-9999,-9999
82.5,35,-9999,-9999,-9999
87.5,35,-9999,-9999,-9999
92.5,35,-9999,-9999,-9999
97.5,35,-9999,-9999,-9999
102.5,35,-9999,-9999,-9999
107.5,35,-9999,-9999,-9999
112.5,35,2523.8,59.912,1.9077
117.5,35,16850,398.72,16.979
122.5,35,-9999,-9999,-9999
127.5,35,-9999,-9999,-9999
132.5,35,393250,9320.1,978.47
137.5,35,686970,16284,1399.6
142.5,35,926240,21924,2937.5
147.5,35,196850,4666.5,152.31
152.5,35,-9999,-9999,-9999
157.5,35,6593.4,156.05,5.2715
162.5,35,1106.4,26.141,0.61018
167.5,35,-9999,-9999,-9999
172.5,35,51922,1228.9,65.508
177.5,35,78686,1862.5,100.89
-177.5,37,76705,1814.9,89.823
-172.5,37,60168,1422.8,65.4
-167.5,37,64183,1518.5,71.053
-162.5,37,49684,1175.4,46.755
-157.5,37,60251,1428.7,61.261
-152.5,37,160400,3795.1,239.93
-147.5,37,86450,2047.2,-9999
-142.5,37,545300,12893,775.62
-137.5,37,1128200,26670,2737.7
-132.5,37,379380,8968.9,843.87
-127.5,37,15558,367.63,-9999
-122.5,37,-9999,-9999,-9999
-117.5,37,7091.6,166.46,13.587
-112.5,37,19506,459.45,26.995
-107.5,37,-9999,-9999,-9999
-102.5,37,-9999,-9999,-9999
-97.5,37,-9999,-9999,-9999
-92.5,37,-9999,-9999,-9999
-87.5,37,-9999,-9999,-9999
-82.5,37,826.02,19.498,0.49418
-77.5,37,-9999,-9999,-9999
-72.5,37,37658,892.94,59.637
-67.5,37,71073,1684,118.65
-62.5,37,69929,1656.4,105.59
-57.5,37,64320,1524,82.132
-52.5,37,219530,5192,377.93
-47.5,37,210590,4976,374.35
-42.5,37,230980,5460.1,400.75
-37.5,37,125980,2980.8,198.46
-32.5,37,62293,1476.4,72.72
-27.5,37,69897,1654.5,87.092
-22.5,37,63168,1494.1,79.847
-17.5,37,41024,969.91,49.921
-12.5,37,108620,2569.1,180.39
-7.5,37,192260,4547.7,324.75
-2.5,37,198060,4685.8,330.81
2.5,37,203170,4812.6,286.75
7.5,37,144880,3422.9,168.53
12.5,37,114240,2703.3,122.83
17.5,37,549020,13004,1347.2
22.5,37,629140,14891,1515.9
27.5,37,670020,15860,1638.2
32.5,37,155450,3677.3,277.81
37.5,37,25709,608.57,27.902
42.5,37,-9999,-9999,-9999
47.5,37,-9999,-9999,-9999
52.5,37,-9999,-9999,-9999
57.5,37,-9999,-9999,-9999
62.5,37,-9999,-9999,-9999
67.5,37,-9999,-9999,-9999
72.5,37,-9999,-9999,-9999
77.5,37,-9999,-9999,-9999
82.5,37,-9999,-9999,-9999
87.5,37,-9999,-9999,-9999
92.5,37,-9999,-9999,-9999
97.5,37,-9999,-9999,-9999
102.5,37,-9999,-9999,-9999
107.5,37,-9999,-9999,-9999
112.5,37,23367,552.19,26.914
117.5,37,29375,694.29,32.564
122.5,37,63074,1493.3,79.256
127.5,37,44922,1067.6,23.796
132.5,37,-9999,-9999,-9999
137.5,37,940120,22239,3688.3
142.5,37,3059800,72382,13487
147.5,37,2732900,64629,12976
152.5,37,-9999,-9999,-9999
157.5,37,2353.9,55.65,1.4341
162.5,37,-9999,-9999,-9999
167.5,37,-9999,-9999,-9999
172.5,37,50658,1199,63.48
177.5,37,71011,1680.9,88.793
-177.5,39,75808,1793.6,94.991
-172.5,39,58171,1376.1,68.767
-167.5,39,54166,1280.8,60.78
-162.5,39,42264,998.34,35.198
-157.5,39,60206,1424.5,68.826
-152.5,39,91498,2166.3,127.71
-147.5,39,64083,1517.7,37.813
-142.5,39,172490,4082.2,166.85
-137.5,39,270300,6395.1,427.02
-132.5,39,112140,2651.8,162.39
-127.5,39,4115.1,96.555,-9999
-122.5,39,-9999,-9999,-9999
-117.5,39,-9999,-9999,0.23418
-112.5,39,3200.8,75.391,3.6656
-107.5,39,-9999,-9999,-9999
-102.5,39,-9999,-9999,-9999
-97.5,39,-9999,-9999,-9999
-92.5,39,22640,535.01,-9999
-87.5,39,-9999,-9999,-9999
-82.5,39,-9999,-9999,-9999
-77.5,39,-9999,-9999,-9999
-72.5,39,9328.8,220.85,-9999
-67.5,39,15251,361.65,19.248
-62.5,39,32874,778.74,35.353
-57.5,39,50120,1186.8,53.456
-52.5,39,62615,1484.4,89.895
-47.5,39,-9999,-9999,-9999
-42.5,39,114950,2719.3,186.49
-37.5,39,55149,1309.4,61.129
-32.5,39,71861,1704.1,84.967
-27.5,39,80281,1900.8,98.863
-22.5,39,73792,1745.4,92.104
-17.5,39,89400,2113.7,131.94
-12.5,39,432600,10232,900.23
-7.5,39,681190,16116,1448
-2.5,39,459950,10882,915.15
2.5,39,442410,10474,806.09
7.5,39,322420,7622.8,492.84
12.5,39,565130,13387,1337.6
17.5,39,1155400,27383,3109.2
22.5,39,1188400,28157,3276.4
27.5,39,-9999,-9999,-9999
32.5,39,-9999,-9999,-9999
37.5,39,-9999,-9999,-9999
42.5,39,-9999,-9999,-9999
47.5,39,-9999,-9999,-9999
52.5,39,-9999,-9999,-9999
57.5,39,-9999,-9999,-9999
62.5,39,-9999,-9999,-9999
67.5,39,-9999,-9999,-9999
72.5,39,-9999,-9999,-9999
77.5,39,-9999,-9999,-9999
82.5,39,-9999,-9999,-9999
87.5,39,-9999,-9999,-9999
92.5,39,-9999,-9999,-9999
97.5,39,-9999,-9999,-9999
102.5,39,-9999,-9999,-9999
107.5,39,-9999,-9999,-9999
112.5,39,30728,725.87,34.957
117.5,39,40321,952.6,44.315
122.5,39,56766,1341.6,65.787
127.5,39,247250,5855.8,429.48
132.5,39,-9999,-9999,-9999
137.5,39,889840,21058,3118.8
142.5,39,3533300,83604,14875
147.5,39,3479400,82336,14792
152.5,39,-9999,-9999,-9999
157.5,39,14052,332.77,16.516
162.5,39,-9999,-9999,-9999
167.5,39,-9999,-9999,-9999
172.5,39,60153,1423.4,75.52
177.5,39,79464,1880.3,99.904
-177.5,41,65875,1558.2,79.599
-172.5,41,42672,1009.2,50.854
-167.5,41,52049,1230.6,58.811
-162.5,41,60486,1429.3,60.971
-157.5,41,83896,1985.7,109.48
-152.5,41,62551,1481.5,86.121
-147.5,41,298.13,8.0808,-9999
-142.5,41,5167.9,124.26,-9999
-137.5,41,71175,1685.1,105.78
-132.5,41,20705,490.08,-9999
-127.5,41,5117.7,121.19,-9999
-122.5,41,-9999,-9999,-9999
-117.5,41,-9999,-9999,-9999
-112.5,41,-9999,-9999,-9999
-107.5,41,-9999,-9999,-9999
-102.5,41,-9999,-9999,-9999
